genres,release_date,playtime_forever,item_id
Design amp Illustration Web Publishing,2014-10-31,0.0,367690.0
Action Indie RPG,2014-10-31,275.0,270880.0
Design amp Illustration Web Publishing,2014-10-31,2258.0,271590.0
Simulation,1994-04-18,1.0,203160.0
Action Indie Strategy,2014-10-31,60.0,48700.0
Action Indie Massively Multiplayer Early Access,2014-10-31,1.0,233290.0
Action,2014-11-03,1053.0,295110.0
Action,Nov 2014,0.0,362300.0
Action Indie,2014-11-03,2343.0,433850.0
Adventure Casual,2012-10-08,0.0,439700.0
Casual,2014-06-12,0.0,222900.0
Indie Simulation Strategy Early Access,2014-10-27,0.0,298240.0
Indie Simulation Strategy,2014-10-27,1.0,203140.0
Action Free to Play Indie RPG Early Access,2017-02-03,0.0,205930.0
Indie Simulation Strategy,2014-10-27,26.0,304050.0
Adventure RPG,2014-10-24,1759.0,304930.0
Adventure Indie RPG,2014-10-27,931.0,306020.0
Adventure Indie RPG Strategy,2014-10-27,824.0,313120.0
Adventure Indie RPG Strategy,2014-10-27,3359.0,313160.0
Action Adventure Indie RPG Early Access,2014-10-23,43.0,227940.0
Adventure Indie,2014-10-23,796.0,315640.0
Action Indie,2014-10-27,0.0,205790.0
Action Free to Play Indie,2014-10-23,0.0,6880.0
Action Indie,2014-10-23,76.0,8190.0
Action Indie Strategy,2014-10-23,0.0,331470.0
Strategy,2014-10-23,1.0,289690.0
Adventure Indie,2014-10-23,148507.0,730.0
Casual,2001-01-01,1435.0,298110.0
Adventure Casual,1993-03-26,8.0,332070.0
Strategy,1996-01-01,721.0,333930.0
Strategy,1998-01-01,0.0,336510.0
Action Racing,1999-01-01,0.0,319630.0
Action,1999-01-01,35.0,340460.0
Action Adventure Strategy,1997-01-01,31.0,346110.0
Strategy,2014-10-23,0.0,407530.0
Action Indie RPG,2014-10-23,1758.0,346900.0
Action Casual,2014-10-23,20.0,380600.0
Action Adventure Indie,2014-08-15,191.0,381210.0
Action Casual Indie,2014-10-19,1137.0,390670.0
Action Indie Strategy,2014-10-22,5.0,393420.0
Adventure Indie RPG Simulation,2014-01-01,0.0,445900.0
Casual Indie,2014-10-22,993.0,402840.0
Indie Simulation,2014-10-22,0.0,299360.0
Adventure,2014-10-23,20.0,236110.0
Indie RPG Strategy,2014-10-23,0.0,413850.0
Adventure,1994-01-01,0.0,413851.0
Adventure RPG,1992-01-01,0.0,413852.0
Adventure,1993-01-01,0.0,413853.0
Simulation,2014-10-20,0.0,413854.0
Strategy,2014-10-20,0.0,413855.0
Action Indie RPG,2013-02-14,0.0,413856.0
Action,2014-10-20,0.0,413857.0
Action,2014-10-20,0.0,413858.0
Adventure Casual Indie,2014-10-18,0.0,413859.0
Action Indie Simulation Strategy,2014-10-20,0.0,458250.0
Action Casual Indie Racing Sports,2014-10-20,0.0,458260.0
Action Casual Indie Racing Sports,2014-10-20,0.0,458270.0
Casual Indie,2014-10-20,0.0,458280.0
Strategy,2014-10-21,0.0,458300.0
Indie RPG Strategy,2014-10-21,0.0,458310.0
Action Adventure,2014-10-21,0.0,458320.0
Strategy,2014-10-21,0.0,497810.0
Action Adventure,2014-10-17,0.0,497811.0
Action Simulation,2014-10-17,0.0,497812.0
Indie RPG,2014-10-17,0.0,497813.0
RPG,2011-09-01,3.0,417860.0
Indie RPG,2014-10-17,189.0,359550.0
Action Indie,2014-10-17,360.0,431240.0
Indie Simulation Strategy,2014-10-17,38991.0,22380.0
Indie Massively Multiplayer RPG,2014-10-17,0.0,205790.0
Casual Indie,2014-10-17,0.0,4920.0
Adventure,1992-11-01,14962.0,377160.0
Indie Strategy,2014-10-14,219.0,4000.0
Indie Strategy,2014-10-14,285.0,550.0
Simulation,2014-10-14,0.0,223530.0
Simulation,2014-10-15,335.0,31280.0
Simulation,2014-10-15,0.0,70000.0
Adventure,2014-10-15,31.0,105600.0
Casual Indie Early Access,2014-10-15,0.0,205790.0
Adventure Indie RPG,2014-10-15,10.0,226120.0
Casual Indie,2012-06-13,114.0,99900.0
Action Adventure Indie,2014-10-08,11.0,104700.0
Action Adventure Indie RPG Early Access,2014-08-22,2.0,208090.0
Free to Play RPG Strategy,2014-10-15,436.0,234710.0
Indie Strategy,2014-10-15,136.0,265930.0
Action Adventure,2014-10-14,0.0,282440.0
RPG Simulation Strategy,2014-10-14,42.0,282900.0
Action RPG,2014-10-14,0.0,294860.0
Adventure Indie,2014-10-14,48.0,24240.0
Adventure Indie,2014-10-14,160.0,730.0
Action Adventure,2014-10-07,0.0,355180.0
Casual Simulation,2014-10-07,0.0,356670.0
Action Adventure Racing,2014-10-08,0.0,34270.0
Casual Free to Play Indie Massively Multiplayer Strategy,2014-10-03,0.0,205230.0
Casual Free to Play Indie Massively Multiplayer Strategy,2014-10-03,4.0,205950.0
Action Adventure Casual Indie,2014-10-03,0.0,205790.0
Design amp Illustration Web Publishing,2014-10-03,1.0,8650.0
Action Indie,2014-10-03,54.0,230410.0
Design amp Illustration Web Publishing,2014-10-03,477.0,243870.0
Design amp Illustration Web Publishing,2014-10-03,18.0,250600.0
Indie Strategy Early Access,2014-10-06,197.0,245550.0
Adventure,2014-10-06,0.0,343450.0
Design amp Illustration Web Publishing,2014-10-03,18.0,253710.0
Design amp Illustration Web Publishing,2014-10-03,16.0,270170.0
Action Adventure,2012-11-18,509.0,304930.0
Action Adventure,2013-08-06,60.0,270570.0
Action Adventure Racing,2011-06-21,20.0,244630.0
Action,2014-10-06,27.0,227940.0
Action Adventure,2012-06-19,0.0,363970.0
Action Adventure,2011-06-15,0.0,384180.0
Action,2014-10-06,0.0,236110.0
Simulation,2014-10-09,462.0,550.0
Simulation,2014-10-09,0.0,223530.0
Action Adventure,2007-05-22,1005.0,204360.0
Action Indie,2014-10-09,85.0,11610.0
RPG,2014-10-09,98.0,51100.0
Adventure Indie,2014-10-09,411.0,99900.0
Adventure Indie,2014-10-09,1332.0,200210.0
Adventure Indie,2014-10-09,0.0,207230.0
Adventure Simulation,1990-01-01,9.0,218230.0
Adventure Simulation,1987-01-01,127.0,230410.0
Adventure Simulation,1994-01-01,0.0,238960.0
Casual Strategy,2014-10-09,4793.0,243870.0
Action Adventure Indie,2014-10-09,0.0,209870.0
Simulation,2014-10-10,1223.0,237310.0
Action,2014-10-10,298.0,271290.0
Casual,2012-05-15,18.0,202090.0
Indie Simulation,2014-10-10,0.0,216150.0
Indie RPG,2014-10-10,28.0,224260.0
Action Racing,2010-05-18,663.0,252950.0
Action Adventure,2010-11-19,0.0,266150.0
Action Adventure,2010-12-07,221.0,291410.0
Action Adventure,2010-03-02,0.0,301520.0
Adventure,2009-11-17,2624.0,304050.0
Action Adventure,2011-05-24,1404.0,304930.0
Action Adventure,2011-10-25,0.0,291480.0
Casual,2010-09-13,375.0,268420.0
Animation amp Modeling Design amp Illustration Photo Editing,2014-09-30,0.0,205790.0
Action Casual Indie Early Access,2014-09-30,990.0,323370.0
Action Adventure,2014-09-30,56450.0,730.0
Action Indie,2014-09-30,148.0,333930.0
Simulation,2014-10-01,514.0,334230.0
Casual Indie Strategy,2014-10-01,2.0,356380.0
Action Adventure RPG,2014-09-23,24.0,303390.0
Action Adventure,2014-09-23,0.0,363970.0
Casual,2014-09-23,2.0,383080.0
Casual Simulation Strategy,2014-09-23,440.0,291550.0
Action,2014-09-23,5.0,394380.0
Action,2014-09-23,880.0,299360.0
Action Adventure,2014-09-23,705.0,236110.0
Action,2014-09-25,9.0,424280.0
Simulation,2014-09-24,0.0,273350.0
Action Indie RPG,2016-11-29,1321.0,4000.0
Action Casual,2014-09-23,1.0,205790.0
Action Adventure Indie,2014-09-24,3223.0,730.0
Casual Indie RPG Strategy,2014-09-24,42.0,207230.0
Action Adventure Indie RPG,2014-09-24,406.0,208090.0
Indie Strategy,2014-09-24,0.0,230410.0
Simulation Strategy,2006-04-13,216.0,243870.0
Simulation,2014-09-25,0.0,232450.0
Adventure Indie,2014-09-25,171.0,239660.0
Adventure Indie,2014-09-25,0.0,242720.0
Action RPG,1999-07-31,10.0,269390.0
Action Adventure Indie,2014-09-26,741.0,224260.0
Simulation,2012-08-27,0.0,241640.0
Simulation Strategy,2014-09-26,1102.0,218620.0
Action RPG Simulation,2014-09-26,5.0,222900.0
Action Adventure Indie,2014-09-26,739.0,209160.0
Action Adventure Indie RPG,2014-09-29,942.0,209170.0
Action Casual Indie Sports,2014-09-29,1126.0,304930.0
Action Adventure Indie,2014-09-29,0.0,224600.0
Adventure Indie,2014-09-29,1121.0,317470.0
RPG Simulation Strategy,2014-09-25,25870.0,271590.0
Action Indie Racing,1998-12-14,55.0,4000.0
Simulation Strategy,2014-09-19,3.0,11390.0
Action Indie,2014-09-19,130.0,20900.0
Action,2006-10-05,0.0,23490.0
Adventure Casual Indie,2014-09-19,66.0,34030.0
Adventure Casual Indie RPG,2014-09-19,2001.0,8190.0
Casual Free to Play Indie Massively Multiplayer Strategy,2014-09-16,241.0,20920.0
Action Indie,2014-09-16,11921.0,105600.0
Casual Free to Play Indie Massively Multiplayer Strategy,2014-09-16,14294.0,72850.0
Racing Sports,2014-09-16,0.0,205790.0
Racing Sports,2014-09-16,654.0,211420.0
Design amp Illustration Web Publishing,2014-09-16,79112.0,730.0
Design amp Illustration Web Publishing,2014-09-16,1453.0,219640.0
Design amp Illustration Web Publishing,2014-09-16,0.0,232210.0
Casual,2011-04-05,20.0,222980.0
Action,2010-08-06,519.0,4540.0
Casual,2012-01-15,0.0,4550.0
RPG,2014-09-17,0.0,4560.0
Indie Strategy,2014-09-17,0.0,9340.0
Action Adventure Indie,2014-09-17,21.0,9350.0
Action Adventure,2014-09-17,29.0,9420.0
Design amp Illustration Photo Editing,2014-09-17,0.0,9480.0
Action Adventure,2014-09-18,41.0,15620.0
Adventure Indie RPG Strategy,2014-09-18,5.0,20530.0
Action Indie,2014-09-18,1.0,20550.0
Casual,2014-09-17,0.0,20570.0
Simulation,2014-09-18,26.0,43110.0
Design amp Illustration Web Publishing,2014-09-16,0.0,50620.0
Design amp Illustration Web Publishing,2014-09-16,229.0,50650.0
Free to Play Massively Multiplayer RPG,2014-09-18,0.0,55100.0
Simulation,2014-09-18,0.0,55110.0
Design amp Illustration Web Publishing,2014-09-16,165.0,55140.0
Design amp Illustration Web Publishing,2014-09-16,70.0,55150.0
Design amp Illustration Web Publishing,2014-09-16,3178.0,55230.0
Design amp Illustration Web Publishing,2014-09-16,1388.0,56400.0
Adventure Casual Free to Play Indie Simulation,2013-10-31,280.0,96800.0
Adventure Indie,2014-09-12,0.0,216370.0
Adventure Casual Indie,2014-09-12,0.0,225760.0
Strategy,2014-09-12,4.0,228200.0
Action Indie,2014-09-15,0.0,475150.0
Simulation Strategy,2014-08-29,484.0,51100.0
RPG,2014-08-30,1758.0,99900.0
Adventure Casual,2007-11-28,29.0,200210.0
Casual,2014-09-01,0.0,212070.0
Casual Indie Simulation,2014-09-15,1778.0,218230.0
Action Indie,2014-09-15,8567.0,236390.0
Adventure Casual,2005-08-16,1.0,39000.0
Casual Indie Strategy,2014-09-01,0.0,214420.0
Indie RPG,2014-09-02,256.0,42160.0
Indie,2014-09-02,271.0,253710.0
Racing Sports,2014-09-02,0.0,234190.0
Adventure Indie,2010-05-22,896.0,220200.0
Simulation Strategy,2014-09-03,5026.0,244850.0
Casual Indie Simulation,2014-09-04,5.0,237110.0
Casual Free to Play Indie Early Access,2014-09-03,45.0,15320.0
Action Adventure,2014-09-04,4836.0,221100.0
Casual Indie Simulation,2014-09-04,0.0,293540.0
Indie Strategy,2014-09-04,69.0,301520.0
Action Adventure Indie,2014-09-04,1296.0,304930.0
Action,2014-09-05,13.0,227940.0
Simulation,2014-09-04,92.0,6850.0
Strategy,2014-09-05,0.0,6860.0
Free to Play Indie Massively Multiplayer Strategy,2014-09-05,6.0,6900.0
Action Indie Racing,2014-09-05,893.0,203140.0
Action Indie,2014-09-08,0.0,205930.0
Racing,2006-09-19,0.0,247430.0
Racing,2005-04-05,2116.0,221380.0
Indie RPG Strategy Early Access,2014-09-09,516.0,323320.0
Racing,2008-09-18,0.0,326960.0
Adventure Casual Indie,2014-09-09,1754.0,332500.0
Simulation Strategy,2002-11-18,547.0,333930.0
Strategy,2014-09-09,1306.0,346010.0
Strategy,2014-09-09,37.0,339280.0
Racing Simulation Sports,2014-09-10,21.0,355180.0
Action,2014-09-04,4.0,369200.0
Action,2014-09-04,39.0,426790.0
Action Free to Play Indie,2014-09-04,212.0,240.0
Simulation Strategy,2004-06-08,9525.0,4000.0
Action Adventure,2014-09-05,3.0,20.0
Action Casual Indie Strategy,2014-08-27,0.0,50.0
Strategy,2014-08-27,168.0,70.0
Strategy,Aug 2014,0.0,130.0
Strategy,2014-08-27,623.0,220.0
Strategy,2014-08-27,0.0,280.0
Strategy,2014-08-27,0.0,320.0
Strategy,2014-08-27,0.0,340.0
Strategy,2014-08-27,0.0,360.0
Action Adventure RPG,2009-09-09,140.0,380.0
Action Indie Sports,2014-08-27,303.0,420.0
Casual,2014-02-25,4091.0,3590.0
Simulation,2014-08-21,161.0,400.0
Action Free to Play Strategy,2013-03-13,182.0,42910.0
Indie RPG Strategy,2014-08-22,58.0,63710.0
Free to Play Indie Massively Multiplayer Racing RPG Strategy,2014-08-22,2828.0,620.0
Indie Simulation,2015-08-12,439.0,35480.0
Action Casual Indie,2014-08-18,19308.0,105600.0
Casual Indie RPG Simulation,2014-07-01,12.0,107300.0
Indie Strategy,2014-08-18,24.0,107310.0
Adventure Indie,2014-08-18,145.0,22230.0
Adventure Casual,2012-12-11,2147.0,107100.0
Action Free to Play Indie Sports Strategy Early Access,2014-08-18,499.0,38740.0
Action Free to Play Indie Sports Strategy,2014-08-18,277.0,113200.0
Action Free to Play Indie Sports Strategy,2014-08-18,9.0,48000.0
Action,2014-08-11,5.0,207650.0
Indie,2014-08-11,0.0,208140.0
Action Free to Play Indie Sports Strategy,2014-08-18,2181.0,212680.0
Action,2014-08-11,4.0,204180.0
Action,2014-08-11,0.0,215510.0
Action Adventure Casual Indie,2014-08-01,112.0,214830.0
Action,2014-08-11,280.0,214560.0
Action,2014-08-11,864.0,204360.0
Action Adventure,2014-08-12,311.0,200710.0
RPG,2014-08-12,315.0,220780.0
Simulation,2014-08-12,216.0,221260.0
Racing,2014-08-19,545.0,221640.0
Action Adventure Indie,2014-08-19,427.0,113020.0
Simulation,2014-08-19,0.0,228260.0
Indie Simulation,2014-08-18,293.0,35720.0
Indie Sports Strategy,2014-08-19,512.0,219890.0
RPG Strategy,2014-08-19,3045.0,99900.0
Simulation,2014-08-19,3018.0,200210.0
Action Indie Strategy,2014-08-20,27.0,212800.0
Action Adventure Casual Indie Simulation Sports,2014-08-20,0.0,39000.0
Action,2014-08-20,0.0,39120.0
Action,2014-08-20,100.0,286100.0
Action,2014-08-20,1609.0,206500.0
Action,2014-08-20,0.0,216150.0
Simulation,2014-08-12,0.0,225260.0
Action Adventure Casual Free to Play Indie Massively Multiplayer,2014-08-13,1370.0,224540.0
Indie RPG,2014-08-13,3655.0,233450.0
Strategy,2014-08-14,222.0,233470.0
Indie Simulation,2014-08-14,159.0,233720.0
Action Indie,2014-08-11,701.0,224760.0
Free to Play Simulation,2014-06-20,413.0,72850.0
Early Access,2014-08-11,643.0,241600.0
Action,2014-08-11,48.0,218820.0
Action,2014-08-11,255.0,248310.0
Action,2014-08-11,1029.0,248820.0
Action,2014-08-11,796.0,239350.0
Adventure Indie,2009-07-07,4839.0,218620.0
Indie Strategy,2014-08-06,633.0,239820.0
Action,2014-08-06,0.0,214550.0
Action,2014-08-06,5237.0,250900.0
Action,2014-08-06,0.0,208610.0
Action,2014-08-06,30.0,245170.0
Action,2014-08-06,780.0,257850.0
Action,2014-08-06,71.0,94400.0
Action,2014-08-06,55.0,221910.0
Action,2014-08-06,777.0,262060.0
Action,2014-08-06,198.0,263980.0
Action,2014-08-06,30.0,264200.0
Action,2014-08-06,69.0,264690.0
Action,2014-08-07,46.0,266010.0
Simulation,2014-08-07,47.0,257750.0
Casual,2014-08-07,9075.0,211820.0
Indie Strategy,2011-03-01,193.0,367540.0
Adventure Free to Play Massively Multiplayer RPG Simulation,2014-08-07,1773.0,268750.0
Indie RPG,2014-08-07,153.0,270450.0
Action Adventure Indie RPG Simulation Strategy Early Access,2014-08-07,463.0,550.0
Action Adventure Indie,2014-08-05,0.0,223530.0
Indie Simulation,2007-11-07,0.0,272470.0
Simulation,2009-12-11,3207.0,244850.0
Free to Play Massively Multiplayer RPG,2014-08-06,318.0,282760.0
Action Casual Indie,2014-08-06,339.0,282900.0
Free to Play Simulation Strategy,2014-08-06,200.0,285310.0
Action Indie,2014-08-06,396.0,219740.0
Adventure Casual Simulation,2011-11-23,2340.0,322330.0
Free to Play Massively Multiplayer RPG,2014-07-31,361.0,293780.0
Free to Play Massively Multiplayer RPG,2014-07-31,1229.0,238460.0
Casual Simulation Sports,2014-07-31,1376.0,237930.0
Simulation,2014-07-31,6230.0,301520.0
Action RPG,2014-07-31,159.0,302610.0
Action RPG,2014-07-31,58.0,302790.0
Action RPG,2014-07-31,71.0,304930.0
Action Indie Early Access,2014-07-31,102.0,215080.0
Action Indie Sports,2014-08-01,3211.0,268420.0
Action Adventure,2014-08-01,645.0,313740.0
Adventure Indie,2014-08-01,3116.0,247080.0
Action Adventure Indie,2014-08-01,0.0,314680.0
Adventure Indie,2014-08-01,0.0,366080.0
Adventure Indie,2014-08-01,0.0,317400.0
Strategy,2014-08-01,37.0,313340.0
Action Free to Play Indie Massively Multiplayer RPG,2014-08-04,7123.0,322170.0
Adventure Indie RPG,2014-08-02,222.0,301970.0
Indie Simulation Sports,2014-07-29,30.0,305050.0
Simulation Strategy,2014-07-30,101.0,333600.0
Simulation,2014-07-30,32.0,335240.0
Adventure Casual,2014-07-30,418.0,335300.0
Animation amp Modeling Education Utilities Web Publishing,2014-07-30,495.0,242680.0
Adventure Casual,2014-07-30,3.0,342380.0
Racing Sports,2014-07-30,123.0,346010.0
Action Adventure Indie,2014-07-31,45.0,346180.0
Action Adventure Indie,2014-07-31,1748.0,346900.0
Adventure Indie RPG Simulation,2015-04-23,0.0,353270.0
Action,2014-07-31,149.0,360740.0
Action Indie,2014-07-31,365.0,361280.0
Action,2014-07-31,111.0,363970.0
Action,2014-07-31,0.0,365720.0
Action,2014-07-31,582.0,370480.0
Action,2014-07-31,1.0,351710.0
Action,2014-07-31,244.0,373770.0
Action,2014-07-31,253.0,375200.0
Action,2014-07-31,2.0,376920.0
Action,2014-07-31,1.0,377680.0
Action,2014-07-31,0.0,8980.0
Strategy,2014-07-23,2261.0,49520.0
Adventure Indie RPG,2014-07-23,714.0,383080.0
Adventure Indie RPG,2014-07-23,13.0,367570.0
Casual Indie,2014-07-23,25.0,367580.0
Simulation,2014-07-24,75.0,385800.0
Action Indie RPG,2014-07-24,0.0,386360.0
RPG Simulation Strategy,2014-07-24,212.0,352460.0
Adventure RPG Strategy,2014-07-24,381.0,253030.0
RPG Strategy,2006-04-13,385.0,394690.0
Adventure Indie,2014-07-24,0.0,398680.0
Indie RPG,2014-07-24,122.0,398710.0
Indie RPG Strategy,2014-07-24,929.0,391540.0
Simulation,2014-07-24,0.0,402180.0
Strategy,2014-07-24,565.0,407330.0
Casual Indie Strategy,2014-07-24,1.0,407980.0
Action Indie RPG,2014-07-25,494.0,368230.0
Adventure Casual,2014-01-03,197.0,496300.0
Strategy,2014-07-25,560.0,236110.0
Adventure Free to Play Indie,2014-07-25,1663.0,413150.0
Action Adventure Indie Early Access,2014-07-25,273.0,420110.0
Action Indie,2014-07-25,222.0,421700.0
Adventure Casual Simulation,2013-10-17,121.0,422970.0
Action Adventure,1988-12-23,226.0,428550.0
Action Massively Multiplayer RPG,2014-06-04,10.0,433950.0
Simulation Sports,2014-07-25,7.0,461560.0
Indie Sports,2014-07-22,514.0,462930.0
Action Massively Multiplayer RPG,2014-06-04,125.0,375600.0
Action Indie RPG Strategy,2014-07-22,0.0,469990.0
Casual Indie,2012-08-01,115.0,474750.0
Strategy,2014-07-22,43.0,485890.0
Strategy,2014-07-16,14.0,493370.0
Strategy,2014-07-16,10.0,508600.0
Strategy,2014-07-16,39.0,517000.0
Adventure,2013-04-18,332.0,10.0
Adventure Casual Indie RPG,2014-07-17,302.0,80.0
Simulation,2014-07-17,170.0,100.0
Simulation,2014-07-17,179.0,50.0
Action Indie Strategy,2014-07-17,392.0,70.0
Action Casual Indie,2014-07-14,6772.0,240.0
Action,2014-07-14,365.0,320.0
Action Indie,2014-07-14,796.0,3830.0
Action Adventure,1998-07-15,30373.0,4000.0
Action Adventure,1998-10-31,121.0,2620.0
Action Adventure Indie Strategy,2014-07-14,272.0,2630.0
Action Adventure Indie,2014-07-14,0.0,2640.0
Indie,2012-03-15,42.0,6860.0
Simulation,2014-07-10,74.0,6910.0
Simulation,2014-07-10,33.0,2400.0
Simulation,2014-07-10,41.0,2420.0
Adventure Indie RPG,2014-07-10,0.0,2430.0
Adventure Casual Indie RPG,2014-07-10,25.0,2280.0
Strategy,2014-07-10,59.0,2300.0
Adventure Casual,2013-07-18,0.0,9160.0
Action Adventure Indie,2014-07-10,38.0,2290.0
Adventure,2014-07-10,498.0,7670.0
Adventure Indie RPG,2013-08-01,0.0,409710.0
Adventure RPG Strategy,2014-07-10,53.0,11450.0
Casual Indie,2014-07-10,68.0,8200.0
Adventure Indie RPG,2013-08-01,0.0,8210.0
Action Indie Strategy Early Access,2014-07-11,0.0,8220.0
Indie Strategy,2014-07-11,0.0,8240.0
Casual Indie,2014-07-11,0.0,8250.0
Indie RPG,2014-07-11,317.0,13230.0
Indie RPG,2014-07-11,216.0,15130.0
Racing,2011-08-08,124.0,20510.0
Action,2007-12-19,41.0,12200.0
Action Adventure Indie,2014-07-15,42.0,9480.0
Racing Sports,2014-07-15,657.0,1250.0
Action Adventure Indie,2014-07-15,0.0,35420.0
Action Adventure,2014-07-15,0.0,12810.0
Adventure Casual,2014-07-15,313.0,6060.0
Adventure Casual Indie,2014-07-15,60.0,34900.0
Action Adventure Casual Indie,2014-07-15,476.0,6020.0
Indie Strategy,2014-07-15,798.0,550.0
Action Adventure Indie,2014-07-15,0.0,223530.0
Adventure,2008-12-02,50.0,8190.0
Indie Simulation,2014-07-15,0.0,35140.0
Action Free to Play Indie Early Access,2014-07-15,13.0,33910.0
Action Casual Indie,2014-07-09,873.0,33930.0
Action Adventure Indie,2014-07-09,0.0,219540.0
Adventure Indie,2014-07-09,46.0,7520.0
Action Indie RPG Early Access,2014-07-09,31.0,55140.0
Design amp Illustration Utilities,2014-07-09,94.0,9010.0
Adventure Indie,2014-07-09,21.0,70000.0
Action Indie,2014-07-01,32.0,20920.0
Indie,2014-07-09,2594.0,105600.0
Action Indie,2014-07-01,78.0,96100.0
Action Simulation,2014-07-01,559.0,65790.0
Action Adventure Indie,2014-07-01,24.0,41070.0
Action Adventure Indie,2014-06-19,118.0,204340.0
Simulation Strategy,2003-10-17,185.0,204360.0
Casual Indie RPG Simulation,2014-07-02,17.0,220860.0
Indie Strategy,2014-04-04,437.0,219640.0
Strategy,2014-07-02,0.0,232210.0
Action,2004-09-17,76.0,4920.0
Sports,2014-07-02,398.0,223470.0
Action Adventure Casual Free to Play Massively Multiplayer RPG,2014-07-02,662.0,220240.0
